Orthogroup,protA,protB,dist_codon
OG0007945,KAF1455067.1,KAF1407140.1,0.0043196544276457895
OG0009262,KAF1437340.1,KAF1457385.1,0.004319654427645786
OG0005388,KAF1462978.1,KAF1429552.1,0.004314984915392267
OG0008530,KAF1435108.1,KAF1405543.1,0.00431248194151968
OG0005524,KAF1450166.1,KAF1451939.1,0.00431162671455212
OG0008195,KAF1442710.1,KAF1411029.1,0.00431162671455212
OG0004715,KAF1460133.1,KAF1440454.1,0.004311626714552119
OG0007346,KAF1462661.1,KAF1461235.1,0.004311626714552118
OG0006336,KAF1463870.1,KAF1450113.1,0.004310344827586208
OG0008603,KAF1446251.1,KAF1425958.1,0.004310344827586208
OG0010192,KAF1457372.1,KAF1436211.1,0.004310344827586207
OG0010187,KAF1454088.1,KAF1460771.1,0.0043013934968393905
OG0009267,KAF1449318.1,KAF1399176.1,0.004301075268817206
OG0007444,KAF1445315.1,KAF1447931.1,0.004301075268817205
OG0005078,KAF1451819.1,KAF1427766.1,0.004301075268817202
OG0007082,KAF1453377.1,KAF1400823.1,0.0042985214661796205
OG0006242,KAF1463815.1,KAF1448754.1,0.004297350425935401
OG0010443,KAF1446272.1,KAF1420194.1,0.004292567057171938
OG0004654,KAF1462355.1,KAF1460394.1,0.004291845493562233
OG0005033,KAF1447131.1,KAF1460342.1,0.004291845493562233
OG0004299,KAF1431634.1,KAF1413670.1,0.004291845493562232
OG0005201,KAF1449390.1,KAF1416750.1,0.004291845493562232
OG0005376,KAF1443497.1,KAF1424698.1,0.0042854956435548364
OG0005230,KAF1434613.1,KAF1436436.1,0.004285495643554835
OG0009694,KAF1452062.1,KAF1419835.1,0.004282324725145413
OG0007741,KAF1454220.1,KAF1422633.1,0.0042819550248921565
OG0004087,KAF1439621.1,KAF1408255.1,0.004281955024892156
OG0006352,KAF1463763.1,KAF1435726.1,0.004279130798604032
OG0006656,KAF1466385.1,KAF1445589.1,0.0042748512090456875
OG0007288,KAF1440626.1,KAF1416445.1,0.0042748512090456875
OG0008309,KAF1433802.1,KAF1397309.1,0.004274851209045686
OG0004473,KAF1462314.1,KAF1422630.1,0.004273348189416729
OG0004270,KAF1437086.1,KAF1404762.1,0.004272548526806936
OG0010180,KAF1453396.1,KAF1404702.1,0.004264392324093818
OG0005662,KAF1450204.1,KAF1451935.1,0.004264392324093817
OG0003726,KAF1440018.1,KAF1396091.1,0.004259679404738238
OG0005027,KAF1438162.1,KAF1411163.1,0.0042596794047382374
OG0006906,KAF1433534.1,KAF1421515.1,0.0042596794047382374
OG0009594,KAF1462593.1,KAF1420035.1,0.0042596794047382374
OG0004293,KAF1459381.1,KAF1417202.1,0.004259679404738235
OG0008807,KAF1462550.1,KAF1434321.1,0.004259679404738235
OG0004430,KAF1467996.1,KAF1438573.1,0.004256275644122897
OG0009841,KAF1432489.1,KAF1453173.1,0.004256093755273725
OG0006505,KAF1434788.1,KAF1403258.1,0.004255409688655479
OG0005964,KAF1448530.1,KAF1438804.1,0.00425531914893617
OG0008048,KAF1462280.1,KAF1419290.1,0.004255319148936169
OG0004889,KAF1460751.1,KAF1411859.1,0.0042553191489361685
OG0008831,KAF1462525.1,KAF1444087.1,0.004253524772470655
OG0008023,KAF1462351.1,KAF1435256.1,0.004252586358998571
OG0009470,KAF1449375.1,KAF1424856.1,0.004252586358998571
OG0007708,KAF1441227.1,KAF1439087.1,0.0042468875746939794
OG0009860,KAF1453362.1,KAF1420330.1,0.004246887574693974
OG0004165,KAF1456535.1,KAF1456033.1,0.00424628450106157
OG0007349,KAF1462500.1,KAF1397238.1,0.00424628450106157
OG0009165,KAF1461926.1,KAF1445716.1,0.004245222567570775
OG0005320,KAF1438917.1,KAF1450914.1,0.0042452161919985755
OG0006962,KAF1437660.1,KAF1444671.1,0.004240520426905833
OG0004717,KAF1460185.1,KAF1440446.1,0.004237871527306542
OG0004238,KAF1452763.1,KAF1453646.1,0.004237871527306537
OG0010420,KAF1457301.1,KAF1455710.1,0.004237871527306535
OG0010369,KAF1443216.1,KAF1427092.1,0.004237288135593221
OG0008456,KAF1441733.1,KAF1436306.1,0.004237288135593218
OG0004356,KAF1433826.1,KAF1410542.1,0.004236591370799988
OG0007136,KAF1438294.1,KAF1439460.1,0.004234172342434418
OG0010385,KAF1435771.1,KAF1436155.1,0.004234172342434416
OG0007454,KAF1452885.1,KAF1460818.1,0.0042341723424344155
OG0009461,KAF1449547.1,KAF1459061.1,0.004233303427266907
OG0004442,KAF1466622.1,KAF1398592.1,0.004229950834615438
OG0008868,KAF1456955.1,KAF1438251.1,0.004222771628070389
OG0007155,KAF1450209.1,KAF1406594.1,0.0042215330220092395
OG0004288,KAF1431628.1,KAF1436987.1,0.004221533022009239
OG0007250,KAF1454352.1,KAF1457713.1,0.004219409282700423
OG0009757,KAF1463856.1,KAF1451930.1,0.004215989230263647
OG0003981,KAF1458561.1,KAF1449218.1,0.004214210026795534
OG0005986,KAF1452019.1,KAF1455215.1,0.004210526315789474
OG0004414,KAF1466599.1,KAF1396022.1,0.004210526315789473
OG0008616,KAF1446227.1,KAF1429170.1,0.004208968935634214
OG0007806,KAF1447699.1,KAF1398804.1,0.004196479413570016
OG0009918,KAF1458207.1,KAF1413466.1,0.004194331751341059
OG0008848,KAF1451513.1,KAF1460323.1,0.004192872117400421
OG0009713,KAF1451797.1,KAF1399602.1,0.004190262407031394
OG0006900,KAF1451482.1,KAF1416047.1,0.004190262407031392
OG0006673,KAF1455415.1,KAF1451143.1,0.0041887564874700765
OG0008684,KAF1451680.1,KAF1420093.1,0.004188447232011097
OG0006028,KAF1451462.1,KAF1459456.1,0.004184100418410041
OG0006889,KAF1452470.1,KAF1435720.1,0.004184063794003242
OG0008372,KAF1440381.1,KAF1398994.1,0.004184063794003239
OG0004168,KAF1459936.1,KAF1436396.1,0.004183476103834968
OG0008361,KAF1443259.1,KAF1427096.1,0.00418001662590986
OG0010258,KAF1462302.1,KAF1396952.1,0.004175087677126746
OG0006547,KAF1434764.1,KAF1419364.1,0.004171721422929484
OG0006902,KAF1451826.1,KAF1416048.1,0.004171721422929484
OG0007141,KAF1450148.1,KAF1400241.1,0.004171721422929484
OG0006081,KAF1451742.1,KAF1431451.1,0.004168594001369135
OG0005777,KAF1446743.1,KAF1399691.1,0.004165798882284318
OG0008506,KAF1463716.1,KAF1429062.1,0.004159451654038519
OG0006095,KAF1451627.1,KAF1408280.1,0.004159451654038512
OG0006945,KAF1433494.1,KAF1401141.1,0.004159451654038512
OG0008751,KAF1433530.1,KAF1435659.1,0.004159451654038512
OG0009759,KAF1463844.1,KAF1423117.1,0.004158726218647161
OG0005754,KAF1437349.1,KAF1436276.1,0.004158004158004158
OG0009460,KAF1449399.1,KAF1459056.1,0.004158004158004158
OG0006473,KAF1466830.1,KAF1444634.1,0.004156428935805561
OG0008560,KAF1435055.1,KAF1442192.1,0.004151677530140983
OG0008825,KAF1462647.1,KAF1428791.1,0.004149377593360996
OG0004960,KAF1453572.1,KAF1446371.1,0.004149377593360995
OG0004613,KAF1467091.1,KAF1455870.1,0.004148624688787731
OG0004666,KAF1462297.1,KAF1413643.1,0.004147253848601453
OG0004762,KAF1432395.1,KAF1400111.1,0.004147253848601452
OG0003709,KAF1456647.1,KAF1441958.1,0.0041472538486014504
OG0006667,KAF1455432.1,KAF1396944.1,0.004145410312449522
OG0009264,KAF1449359.1,KAF1398651.1,0.00414453166470299
OG0006981,KAF1448274.1,KAF1418944.1,0.004144531664702987
OG0010529,KAF1451030.1,KAF1456193.1,0.00414086662499961
OG0007280,KAF1440647.1,KAF1434444.1,0.004140786749482403
OG0008619,KAF1446269.1,KAF1409371.1,0.0041407867494824
OG0008985,KAF1459031.1,KAF1419404.1,0.004139106885037147
OG0005395,KAF1437273.1,KAF1461287.1,0.004135127375359927
OG0005471,KAF1462150.1,KAF1445320.1,0.004135127375359927
OG0009605,KAF1463324.1,KAF1418160.1,0.004135127375359927
OG0008209,KAF1453087.1,KAF1432499.1,0.004131100961167757
OG0004491,KAF1439623.1,KAF1398464.1,0.004129170974668882
OG0004344,KAF1462596.1,KAF1445044.1,0.004123711340206186
OG0004422,KAF1445209.1,KAF1454240.1,0.004123071610417188
OG0005182,KAF1449319.1,KAF1419281.1,0.004123071610417187
OG0006132,KAF1447122.1,KAF1420470.1,0.004123071610417187
OG0008628,KAF1459307.1,KAF1445549.1,0.004123071610417186
OG0009883,KAF1466399.1,KAF1458956.1,0.004123071610417186
OG0006921,KAF1438343.1,KAF1434285.1,0.0041230716104171845
OG0007315,KAF1461265.1,KAF1416299.1,0.0041190268907702185
OG0007046,KAF1455360.1,KAF1436086.1,0.004118479638010217
OG0007503,KAF1465867.1,KAF1435991.1,0.004115226337448562
OG0005732,KAF1448298.1,KAF1420671.1,0.004115226337448559
OG0006294,KAF1454228.1,KAF1414329.1,0.004111085937131091
OG0007895,KAF1453962.1,KAF1423137.1,0.00410719800963111
OG0004961,KAF1452426.1,KAF1430630.1,0.004107106183077719
OG0005961,KAF1448536.1,KAF1441778.1,0.004102997894109178
OG0008555,KAF1457148.1,KAF1418950.1,0.004099169746008974
OG0008223,KAF1448583.1,KAF1460330.1,0.004099169746008971
OG0008493,KAF1463851.1,KAF1449820.1,0.004099169746008971
OG0008253,KAF1437641.1,KAF1408331.1,0.00409916974600897
OG0007854,KAF1441704.1,KAF1415044.1,0.004098360655737707
OG0004815,KAF1449608.1,KAF1417866.1,0.004092858429165299
OG0004590,KAF1467066.1,KAF1455872.1,0.004089979550102251
OG0010363,KAF1433915.1,KAF1401127.1,0.004089979550102251
OG0008950,KAF1452587.1,KAF1447926.1,0.00408997955010225
OG0005909,KAF1461397.1,KAF1418237.1,0.004089979550102249
OG0004260,KAF1455419.1,KAF1447656.1,0.004089298401975256
OG0008876,KAF1438373.1,KAF1431519.1,0.004089298401975256
OG0010095,KAF1452878.1,KAF1450049.1,0.004089298401975256
OG0005037,KAF1447141.1,KAF1428189.1,0.004087322434604321
OG0009273,KAF1439663.1,KAF1434736.1,0.004082482904638628
OG0005761,KAF1439331.1,KAF1439396.1,0.004081632653061226
OG0005843,KAF1464836.1,KAF1420089.1,0.004081632653061225
OG0005094,KAF1451771.1,KAF1456640.1,0.004081632653061224
OG0006832,KAF1435491.1,KAF1431060.1,0.004081632653061221
OG0005256,KAF1455709.1,KAF1419171.1,0.004073319755600815
OG0008053,KAF1462149.1,KAF1420249.1,0.004073319755600815
OG0009021,KAF1441424.1,KAF1446168.1,0.004073319755600812
OG0006250,KAF1463996.1,KAF1441637.1,0.00407331975560081
OG0007863,KAF1447419.1,KAF1459176.1,0.004072839899972871
OG0006103,KAF1451662.1,KAF1425236.1,0.004071645197264153
OG0009815,KAF1448848.1,KAF1407167.1,0.004068919838510262
OG0004194,KAF1446262.1,KAF1447519.1,0.004068919838510261
OG0004097,KAF1432660.1,KAF1434076.1,0.004065922905657849
OG0005544,KAF1433515.1,KAF1426254.1,0.004065040650406505
OG0006970,KAF1436565.1,KAF1404547.1,0.004065040650406504
OG0004659,KAF1462287.1,KAF1399103.1,0.004065040650406503
OG0005880,KAF1452064.1,KAF1450651.1,0.004065040650406501
OG0003794,KAF1465449.1,KAF1427391.1,0.0040638320757847585
OG0004353,KAF1459421.1,KAF1449869.1,0.004063832075784756
OG0004709,KAF1460213.1,KAF1438145.1,0.004063832075784756
OG0004946,KAF1462508.1,KAF1448002.1,0.004063832075784756
OG0005092,KAF1441514.1,KAF1429558.1,0.004063832075784756
OG0006265,KAF1463724.1,KAF1402154.1,0.004063832075784756
OG0004135,KAF1448820.1,KAF1429070.1,0.004063832075784753
OG0007268,KAF1440752.1,KAF1409275.1,0.004063832075784753
OG0005541,KAF1433709.1,KAF1431499.1,0.004062172044416549
OG0009693,KAF1451959.1,KAF1456772.1,0.004061080439786348
OG0010494,KAF1462565.1,KAF1456091.1,0.004060913705583757
OG0010445,KAF1459403.1,KAF1459552.1,0.004059943241262473
OG0006877,KAF1455658.1,KAF1413654.1,0.004056795131845842
OG0004922,KAF1452136.1,KAF1436010.1,0.0040554465940118856
OG0004427,KAF1447385.1,KAF1416014.1,0.0040521878578025665
OG0004721,KAF1460112.1,KAF1423118.1,0.0040521878578025665
OG0009971,KAF1432145.1,KAF1429663.1,0.0040521878578025665
OG0005850,KAF1437384.1,KAF1458492.1,0.004052187857802565
OG0008022,KAF1462286.1,KAF1398952.1,0.004052187857802564
OG0010410,KAF1441734.1,KAF1398895.1,0.004052178752258919
OG0004120,KAF1461870.1,KAF1409318.1,0.004046847681235695
OG0008915,KAF1449419.1,KAF1396655.1,0.004042062281820425
OG0006855,KAF1453328.1,KAF1429165.1,0.004040610178208844
OG0008344,KAF1433577.1,KAF1401126.1,0.004040610178208843
OG0008612,KAF1446280.1,KAF1420203.1,0.004040610178208843
OG0005406,KAF1452148.1,KAF1454608.1,0.00403225806451613
OG0008247,KAF1437655.1,KAF1410567.1,0.004032258064516129
OG0008274,KAF1463207.1,KAF1456583.1,0.004028766024314437
OG0007492,KAF1439681.1,KAF1399182.1,0.004028766024314436
OG0008551,KAF1442748.1,KAF1440800.1,0.004017652165832659
OG0005023,KAF1447129.1,KAF1406907.1,0.0040176521658326575
OG0010026,KAF1445881.1,KAF1430247.1,0.004017652165832657
OG0005250,KAF1440197.1,KAF1403247.1,0.004013042715949723
OG0009791,KAF1446045.1,KAF1404503.1,0.004012036108324974
OG0005908,KAF1461396.1,KAF1418235.1,0.004008984849072304
OG0010267,KAF1453079.1,KAF1422522.1,0.004008401168834479
OG0003976,KAF1458590.1,KAF1439968.1,0.004006270714937951
OG0004576,KAF1443134.1,KAF1445635.1,0.004006270714937947
OG0004042,KAF1435559.1,KAF1454596.1,0.004006270714937943
OG0009180,KAF1448884.1,KAF1452927.1,0.004006270714937943
OG0004823,KAF1442438.1,KAF1398772.1,0.004002434220233949
OG0010510,KAF1456984.1,KAF1456157.1,0.003999999999999999
OG0007677,KAF1457614.1,KAF1398802.1,0.003994953566025693
OG0009399,KAF1445686.1,KAF1452285.1,0.003994953566025693
OG0005841,KAF1464811.1,KAF1420082.1,0.003994953566025692
OG0008798,KAF1438332.1,KAF1431525.1,0.003994953566025692
OG0008672,KAF1459406.1,KAF1396450.1,0.003992015968063872
OG0009756,KAF1452898.1,KAF1452401.1,0.003990900478269305
OG0007354,KAF1462559.1,KAF1461232.1,0.003989318934761903
OG0007003,KAF1448336.1,KAF1399011.1,0.0039877397984468856
OG0008933,KAF1443555.1,KAF1413859.1,0.003986307957580844
OG0008743,KAF1433631.1,KAF1445905.1,0.003983700175698864
OG0005947,KAF1438442.1,KAF1454969.1,0.0039837001756988615
OG0005008,KAF1438159.1,KAF1409693.1,0.003983700175698861
OG0007114,KAF1457657.1,KAF1436797.1,0.003983700175698859
OG0008748,KAF1433496.1,KAF1435662.1,0.003983700175698859
OG0009986,KAF1455406.1,KAF1436085.1,0.003981112117924269
OG0007045,KAF1455369.1,KAF1442418.1,0.003977707748639472
OG0008056,KAF1462291.1,KAF1458068.1,0.003976444387635031
OG0007692,KAF1457621.1,KAF1449985.1,0.003974760725442625
OG0004212,KAF1446306.1,KAF1457754.1,0.003972510006665999
OG0004610,KAF1467127.1,KAF1444546.1,0.003972510006665997
OG0006856,KAF1453295.1,KAF1429164.1,0.003972510006665997
OG0007178,KAF1445870.1,KAF1430248.1,0.003972510006665997
OG0010215,KAF1441699.1,KAF1414411.1,0.003972510006665997
OG0010486,KAF1433777.1,KAF1436560.1,0.003972510006665997
OG0010540,KAF1456512.1,KAF1456464.1,0.003972510006665997
OG0007953,KAF1459370.1,KAF1412031.1,0.0039699995831169845
OG0006985,KAF1448321.1,KAF1459079.1,0.003968253968253968
OG0006827,KAF1435386.1,KAF1448437.1,0.003962753960110751
OG0007732,KAF1454204.1,KAF1460757.1,0.003961382527655729
OG0005520,KAF1450137.1,KAF1451933.1,0.0039613825276557275
OG0008744,KAF1433876.1,KAF1407161.1,0.003961382527655727
OG0007682,KAF1457675.1,KAF1446764.1,0.003957172443914668
OG0010466,KAF1451725.1,KAF1419619.1,0.003955842132512155
OG0004465,KAF1437434.1,KAF1447487.1,0.003952569169960475
OG0006775,KAF1457773.1,KAF1399004.1,0.003952569169960473
OG0004521,KAF1458543.1,KAF1431965.1,0.003952569169960472
OG0004041,KAF1435320.1,KAF1414342.1,0.003951063766392755
OG0007814,KAF1450779.1,KAF1451274.1,0.003950789907714805
OG0004421,KAF1447547.1,KAF1457342.1,0.0039503172133326684
OG0010539,KAF1456499.1,KAF1398988.1,0.0039503172133326684
OG0008883,KAF1461963.1,KAF1409661.1,0.003950317213332668
OG0005143,KAF1434624.1,KAF1416283.1,0.003950317213332666
OG0009853,KAF1451694.1,KAF1444907.1,0.003947912184979253
OG0008904,KAF1449473.1,KAF1410151.1,0.00394477317554241
OG0007845,KAF1457280.1,KAF1404480.1,0.00393700787401575
OG0004022,KAF1435556.1,KAF1405925.1,0.003937007874015748
OG0008495,KAF1463889.1,KAF1444076.1,0.00392927308447937
OG0006947,KAF1453252.1,KAF1401418.1,0.003928371006591931
OG0009277,KAF1443720.1,KAF1410920.1,0.003925220356739901
OG0009143,KAF1435453.1,KAF1445748.1,0.003922922503115381
OG0008211,KAF1431881.1,KAF1420466.1,0.003917489092446248
OG0005468,KAF1462186.1,KAF1436827.1,0.0039174890924462465
OG0010282,KAF1452483.1,KAF1459046.1,0.003917489092446246
OG0007164,KAF1450189.1,KAF1456682.1,0.003917489092446245
OG0004821,KAF1442452.1,KAF1398775.1,0.003913894324853229
OG0005837,KAF1452636.1,KAF1452786.1,0.003913894324853229
OG0004000,KAF1438441.1,KAF1402105.1,0.003906682205395818
OG0008237,KAF1448522.1,KAF1400660.1,0.00390666729937319
OG0008571,KAF1435103.1,KAF1417384.1,0.00390625
OG0004452,KAF1467999.1,KAF1438571.1,0.0039048761544819427
OG0003897,KAF1455133.1,KAF1456814.1,0.003900461373858563
OG0006701,KAF1451206.1,KAF1398502.1,0.003900461373858563
OG0005124,KAF1454098.1,KAF1410787.1,0.003898635477582846
OG0009712,KAF1451475.1,KAF1437081.1,0.003897519461046468
OG0009083,KAF1457411.1,KAF1429338.1,0.0038959051305043953
OG0004289,KAF1431629.1,KAF1460061.1,0.003895905130504394
OG0006378,KAF1446034.1,KAF1404501.1,0.003895905130504394
OG0005199,KAF1449314.1,KAF1459060.1,0.0038905462513702752
OG0010562,KAF1456839.1,KAF1426014.1,0.0038880789567986972
OG0009469,KAF1434608.1,KAF1429350.1,0.003887880600603544
OG0004302,KAF1431643.1,KAF1460063.1,0.003885202094431583
OG0004726,KAF1460139.1,KAF1424765.1,0.0038852020944315805
OG0007295,KAF1438946.1,KAF1449626.1,0.0038852020944315805
OG0008130,KAF1452500.1,KAF1459044.1,0.003885202094431578
OG0006625,KAF1456949.1,KAF1395874.1,0.0038834951456310665
OG0004267,KAF1455964.1,KAF1399539.1,0.0038819171834915643
OG0005741,KAF1448291.1,KAF1412650.1,0.0038813873306783636
OG0009967,KAF1432126.1,KAF1414131.1,0.003880095288550161
OG0004304,KAF1445310.1,KAF1427901.1,0.0038753402698141924
OG0008907,KAF1449495.1,KAF1396644.1,0.003874557705131769
OG0008364,KAF1443150.1,KAF1429203.1,0.0038745577051317688
OG0009864,KAF1456948.1,KAF1396639.1,0.0038745577051317688
OG0005838,KAF1434382.1,KAF1402506.1,0.003874557705131768
OG0007113,KAF1457632.1,KAF1398538.1,0.003874557705131766
OG0008568,KAF1435084.1,KAF1432685.1,0.0038692673996601726
OG0004817,KAF1442458.1,KAF1402101.1,0.003869257352593967
OG0005757,KAF1466683.1,KAF1420963.1,0.003869257352593967
OG0006121,KAF1439538.1,KAF1405787.1,0.003868471953578337
OG0008505,KAF1463933.1,KAF1421434.1,0.0038684719535783366
OG0007071,KAF1455448.1,KAF1420984.1,0.0038639714818937015
OG0007717,KAF1467061.1,KAF1431337.1,0.0038639714818937015
OG0004563,KAF1454350.1,KAF1460057.1,0.0038635484901942854
OG0003774,KAF1464570.1,KAF1432217.1,0.0038613595322744493
OG0010157,KAF1444292.1,KAF1405938.1,0.003861359532274449
OG0008749,KAF1433556.1,KAF1435665.1,0.003858700033760152
OG0008482,KAF1463809.1,KAF1446923.1,0.003853564547206166
OG0008063,KAF1462184.1,KAF1439280.1,0.0038534429492454903
OG0009875,KAF1444348.1,KAF1397288.1,0.003853442949245489
OG0009392,KAF1433931.1,KAF1424417.1,0.003848200169722708
OG0008512,KAF1463830.1,KAF1444198.1,0.0038461538461538464
OG0006591,KAF1440331.1,KAF1409328.1,0.0038453528144162938
OG0007462,KAF1452841.1,KAF1423754.1,0.0038453528144162924
OG0007150,KAF1450205.1,KAF1438257.1,0.0038429716368834116
OG0008962,KAF1460966.1,KAF1436411.1,0.003842971636883409
OG0006263,KAF1463985.1,KAF1402151.1,0.003839325615647615
OG0008960,KAF1439728.1,KAF1449050.1,0.0038387715930902114
OG0010555,KAF1433498.1,KAF1431445.1,0.003832557079601885
OG0006971,KAF1437625.1,KAF1405792.1,0.0038325570796018844
OG0006552,KAF1451567.1,KAF1448457.1,0.003832557079601881
OG0004525,KAF1458604.1,KAF1401555.1,0.0038314176245210726
OG0010545,KAF1439311.1,KAF1443584.1,0.003831417624521072
OG0004876,KAF1447113.1,KAF1442407.1,0.0038314176245210717
OG0007390,KAF1461579.1,KAF1420853.1,0.0038221988172245816
OG0007869,KAF1465780.1,KAF1445969.1,0.0038221988172245816
OG0009261,KAF1442047.1,KAF1398589.1,0.0038193707008053715
OG0004157,KAF1448924.1,KAF1420160.1,0.0038167938931297713
OG0008683,KAF1451823.1,KAF1420091.1,0.003816600530928832
OG0005787,KAF1449099.1,KAF1404182.1,0.0038154045837744213
OG0004489,KAF1448572.1,KAF1443906.1,0.0038126899538950525
OG0004365,KAF1459374.1,KAF1446143.1,0.0038118963945366472
OG0003797,KAF1432293.1,KAF1454453.1,0.0038118963945366433
OG0010312,KAF1453699.1,KAF1425982.1,0.0038118963945366433
OG0010381,KAF1440400.1,KAF1434402.1,0.0038095238095238095
OG0003727,KAF1440013.1,KAF1396089.1,0.003809523809523809
OG0006806,KAF1440587.1,KAF1414349.1,0.0038067659821617653
OG0005347,KAF1437168.1,KAF1413350.1,0.0038053733617741206
OG0004045,KAF1435355.1,KAF1457909.1,0.0038022813688212915
OG0006613,KAF1452105.1,KAF1459012.1,0.003799605739167018
OG0004257,KAF1455393.1,KAF1449168.1,0.003796251692879208
OG0009496,KAF1437162.1,KAF1435983.1,0.0037950664136622413
OG0004999,KAF1445418.1,KAF1444533.1,0.0037917669844975176
OG0004974,KAF1460262.1,KAF1403897.1,0.0037914572717777347
OG0009799,KAF1444267.1,KAF1432718.1,0.0037914572717777347
OG0006555,KAF1451812.1,KAF1414067.1,0.0037878787878787862
OG0008379,KAF1438397.1,KAF1431998.1,0.0037878787878787862
OG0008006,KAF1461881.1,KAF1442789.1,0.0037813196854895614
OG0007981,KAF1459280.1,KAF1452119.1,0.0037813196854895605
OG0005708,KAF1443541.1,KAF1447335.1,0.003781319685489559
OG0008115,KAF1453067.1,KAF1422521.1,0.003781319685489559
OG0007696,KAF1444229.1,KAF1449897.1,0.003780718336483933
OG0006316,KAF1454057.1,KAF1406761.1,0.0037807183364839294
OG0007127,KAF1457600.1,KAF1402637.1,0.003780076763554287
OG0009196,KAF1446267.1,KAF1447520.1,0.003776271194587702
OG0007693,KAF1457698.1,KAF1405009.1,0.003773601026453912
OG0007529,KAF1455203.1,KAF1404654.1,0.00377123616632826
OG0004978,KAF1440652.1,KAF1428371.1,0.0037712361663282553
OG0007971,KAF1459291.1,KAF1407584.1,0.003771236166328254
OG0009147,KAF1435505.1,KAF1418740.1,0.0037707723060704723
OG0009116,KAF1465812.1,KAF1427771.1,0.0037664783427495286
OG0010268,KAF1453062.1,KAF1423811.1,0.0037646162621052105
OG0009966,KAF1437646.1,KAF1440904.1,0.0037612062829071673
OG0006679,KAF1447103.1,KAF1429720.1,0.0037593984962406013
OG0007817,KAF1450828.1,KAF1440187.1,0.0037562113210440774
OG0006072,KAF1451523.1,KAF1450858.1,0.003752345215759848
OG0009636,KAF1437391.1,KAF1397062.1,0.003751791908556694
OG0004067,KAF1451378.1,KAF1436275.1,0.0037512296084166977
OG0005149,KAF1434601.1,KAF1436369.1,0.003751229608416697
OG0010347,KAF1438266.1,KAF1435968.1,0.003751229608416697
OG0007762,KAF1436575.1,KAF1430737.1,0.0037511328373402426
OG0010179,KAF1445763.1,KAF1445522.1,0.0037490277220105566
OG0008257,KAF1449766.1,KAF1444069.1,0.003748262804564926
OG0008805,KAF1462649.1,KAF1458000.1,0.0037453971602189277
OG0009153,KAF1445499.1,KAF1437586.1,0.003745318352059923
OG0007520,KAF1437942.1,KAF1455953.1,0.0037413057205637435
OG0004929,KAF1452140.1,KAF1436555.1,0.003741274299898674
OG0009234,KAF1438466.1,KAF1435888.1,0.003734122736287476
OG0004221,KAF1452674.1,KAF1425548.1,0.003731343283582089
OG0008957,KAF1456873.1,KAF1452461.1,0.003731343283582089
OG0005918,KAF1464020.1,KAF1398071.1,0.0037282948900809404
OG0007652,KAF1444262.1,KAF1405930.1,0.0037273534456087605
OG0006609,KAF1452106.1,KAF1427396.1,0.003724394785847302
OG0008220,KAF1448514.1,KAF1460331.1,0.003721614637823935
OG0004987,KAF1462622.1,KAF1438565.1,0.003717472118959107
OG0009717,KAF1451741.1,KAF1408274.1,0.0037174721189591063
OG0007489,KAF1439700.1,KAF1419032.1,0.003717472118959106
OG0008019,KAF1462371.1,KAF1427035.1,0.003716979882827283
OG0006010,KAF1433130.1,KAF1450513.1,0.003711846620401824
OG0009672,KAF1438350.1,KAF1447515.1,0.003711846620401824
OG0009746,KAF1446121.1,KAF1400847.1,0.003711846620401824
OG0010213,KAF1465860.1,KAF1442186.1,0.003711846620401824
OG0007576,KAF1457929.1,KAF1419973.1,0.003711348095126028
OG0007352,KAF1462551.1,KAF1461236.1,0.003706981814870497
OG0005535,KAF1433488.1,KAF1430649.1,0.0037057333476296205
OG0005074,KAF1451449.1,KAF1453552.1,0.0037037037037037056
OG0008153,KAF1443884.1,KAF1426130.1,0.003703703703703704
OG0008685,KAF1451743.1,KAF1420092.1,0.0037029012414149655
OG0007464,KAF1462345.1,KAF1409315.1,0.003702901241414965
OG0010172,KAF1445529.1,KAF1416477.1,0.003702129744432188
OG0009075,KAF1438002.1,KAF1444341.1,0.0037021297444321875
OG0004266,KAF1455961.1,KAF1445987.1,0.0037021297444321862
OG0008575,KAF1449020.1,KAF1438138.1,0.0037021297444321862
OG0007600,KAF1460519.1,KAF1438787.1,0.0037021297444321854
OG0008961,KAF1460973.1,KAF1437010.1,0.003700135563116583
OG0008141,KAF1452490.1,KAF1425999.1,0.003697371405693595
OG0004391,KAF1433141.1,KAF1424518.1,0.003697290359145349
OG0006784,KAF1440567.1,KAF1426906.1,0.003696857670979671
OG0006864,KAF1444014.1,KAF1406291.1,0.0036968576709796646
OG0008466,KAF1441647.1,KAF1399544.1,0.003695860270695971
OG0008955,KAF1456876.1,KAF1452464.1,0.0036945546648313385
OG0005848,KAF1464810.1,KAF1395927.1,0.0036924636093292338
OG0005144,KAF1434570.1,KAF1459742.1,0.0036924636093292307
OG0009926,KAF1436335.1,KAF1439884.1,0.0036924636093292294
OG0007284,KAF1440663.1,KAF1434441.1,0.003690036900369005
OG0007861,KAF1441719.1,KAF1408749.1,0.003682847818679939
OG0009910,KAF1445899.1,KAF1457519.1,0.003682847818679939
OG0008282,KAF1438269.1,KAF1430668.1,0.0036828478186799367
OG0008502,KAF1463942.1,KAF1426000.1,0.0036780586797739785
OG0010133,KAF1458283.1,KAF1416489.1,0.0036770670467074166
OG0004278,KAF1459350.1,KAF1417203.1,0.0036735248658964865
