Orthogroup,protA,protB,dist_codon
OG0007863,XP_009285088.1,KAF1559679.1,0.025327288414758346
OG0003826,XP_009271186.2,KAF1511210.1,0.02531878584231007
OG0003879,XP_009271359.1,KAF1504748.1,0.025309570463928815
OG0004735,XP_009274426.1,KAF1544759.1,0.02530805649279431
OG0006956,XP_009281959.1,KAF1547685.1,0.02529374669733563
OG0005812,XP_009278146.1,KAF1513171.1,0.025289403781594038
OG0003768,XP_009270976.1,KAF1511163.1,0.02528070189139239
OG0008187,XP_009286165.1,KAF1552255.1,0.025257675540547923
OG0004039,XP_009271858.1,KAF1499118.1,0.025234624521256653
OG0009914,XP_019328645.1,KAF1518336.1,0.02522343043069359
OG0004680,XP_009274218.1,KAF1508617.1,0.025171629394787027
OG0004700,XP_009274296.1,KAF1527743.1,0.025169378335905414
OG0008279,XP_009286577.1,KAF1544711.1,0.025168824452985492
OG0008758,XP_009288309.1,KAF1549729.1,0.02516843053208533
OG0009879,XP_019328548.1,KAF1507519.1,0.025162817952121906
OG0004238,XP_009272588.1,KAF1545931.1,0.025154818018774797
OG0008080,XP_009285767.1,KAF1518202.1,0.02514806595306573
OG0004258,XP_009272651.1,KAF1513479.1,0.02514761268614134
OG0004504,XP_009273527.1,KAF1508621.1,0.025138064154999473
OG0005862,XP_009278292.1,KAF1542127.1,0.025133739367125683
OG0005756,XP_009277939.2,KAF1553265.1,0.025129649931061378
OG0009541,XP_019327475.1,KAF1557868.1,0.02512943549489847
OG0009786,XP_019328269.1,KAF1540874.1,0.025125045728103874
OG0010202,XP_019329577.1,KAF1533143.1,0.025123393696812775
OG0006343,XP_009280063.2,KAF1541621.1,0.025111188043451242
OG0003909,XP_009271495.1,KAF1502229.1,0.02510880052655446
OG0006921,XP_009281845.2,KAF1502576.1,0.025100751601499285
OG0009455,XP_019327182.1,KAF1508880.1,0.025098119140429424
OG0008062,XP_009285726.1,KAF1518250.1,0.02509742257576122
OG0004248,XP_009272620.1,KAF1518406.1,0.02508847411469995
OG0005886,XP_009278402.1,KAF1498956.1,0.025086963772326904
OG0004959,XP_009275322.1,KAF1526540.1,0.025082437218307108
OG0010288,XP_019329786.1,KAF1553199.1,0.025081868460517947
OG0006371,XP_009280129.1,KAF1540893.1,0.025077962286519487
OG0009228,XP_019326387.1,KAF1515062.1,0.025074002390366015
OG0008657,XP_009288055.1,KAF1535465.1,0.025052691204124917
OG0009207,XP_019326329.1,KAF1534099.1,0.025048236476167322
OG0006118,XP_009279281.1,KAF1523994.1,0.025036009189123243
OG0005901,XP_009278456.1,KAF1507257.1,0.025030869050996992
OG0003748,XP_009270857.1,KAF1529415.1,0.02502880742482866
OG0009900,XP_019328588.1,KAF1535078.1,0.025018179305550534
OG0004269,XP_009272682.1,KAF1509365.1,0.02500817966821007
OG0007744,XP_009284697.1,KAF1539534.1,0.025002752303686517
OG0004637,XP_009274075.1,KAF1556904.1,0.02499258588520773
OG0008281,XP_009286584.2,KAF1549581.1,0.024990057753765286
OG0007301,XP_009283014.2,KAF1549494.1,0.024975939300368417
OG0006142,XP_009279357.1,KAF1559156.1,0.0249753335621821
OG0007059,XP_009282219.2,KAF1521990.1,0.02497228260300671
OG0008555,XP_009287726.1,KAF1502303.1,0.024971303500467817
OG0007731,XP_009284656.1,KAF1515079.1,0.024964860678322872
OG0006404,XP_009280246.1,KAF1520574.1,0.02496398267112166
OG0008541,XP_009287688.1,KAF1559332.1,0.024961980146414743
OG0003720,XP_009270770.1,KAF1547342.1,0.02495682319635263
OG0009814,XP_019328370.1,KAF1507722.1,0.02494801119374182
OG0006341,XP_009280059.2,KAF1541694.1,0.024942734459321034
OG0010023,XP_019328998.1,KAF1554476.1,0.024941490005728
OG0006856,XP_009281644.1,KAF1554559.1,0.024940209778026554
OG0006408,XP_009280261.1,KAF1502629.1,0.024934816912397628
OG0009001,XP_009289104.1,KAF1504708.1,0.024920121622192388
OG0004870,XP_009275025.1,KAF1504813.1,0.02491905263273718
OG0009790,XP_019328275.1,KAF1540895.1,0.024919004633530764
OG0007004,XP_009282080.1,KAF1538419.1,0.024918844326886524
OG0005983,XP_009278882.1,KAF1549212.1,0.024910801325650298
OG0005441,XP_009276945.1,KAF1559229.1,0.024907085298124222
OG0007275,XP_009282919.1,KAF1559219.1,0.024898523549469625
OG0004010,XP_009271774.1,KAF1554267.1,0.02489543993509366
OG0009295,XP_019326640.1,KAF1508755.1,0.02489515670579817
OG0006202,XP_009279615.1,KAF1544797.1,0.024894507887783846
OG0007094,XP_009282325.1,KAF1526431.1,0.024887448701053923
OG0004169,XP_009272386.2,KAF1524170.1,0.024886227505428703
OG0003847,XP_009271270.1,KAF1555519.1,0.02488316697280392
OG0003998,XP_009271742.1,KAF1554203.1,0.02487430267972511
OG0007423,XP_009283405.1,KAF1531736.1,0.02487210630535671
OG0008041,XP_009285670.1,KAF1518123.1,0.024868745837116183
OG0008741,XP_009288259.1,KAF1525622.1,0.024864903009971295
OG0004046,XP_009271879.1,KAF1499320.1,0.024857100509102278
OG0007781,XP_009284864.1,KAF1539547.1,0.0248557163723015
OG0007067,XP_009282235.1,KAF1521959.1,0.024849695269133772
OG0006467,XP_009280500.1,KAF1507622.1,0.024849005568975638
OG0007586,XP_009284139.1,KAF1554828.1,0.024843672466266026
OG0009825,XP_019328390.1,KAF1549255.1,0.02483466091099063
OG0006717,XP_009281235.1,KAF1546412.1,0.02482880923632399
OG0005708,XP_009277820.1,KAF1507690.1,0.02481750881596266
OG0008804,XP_009288439.1,KAF1497683.1,0.024807946239668224
OG0007480,XP_009283632.1,KAF1518435.1,0.02479788643681616
OG0007131,XP_009282494.1,KAF1508030.1,0.02479103293594681
OG0010466,XP_019330333.1,KAF1519287.1,0.02476612082471261
OG0007149,XP_009282543.1,KAF1508096.1,0.02475840378418033
OG0003893,XP_009271462.1,KAF1555512.1,0.024757351942993878
OG0004263,XP_009272662.1,KAF1534257.1,0.024757234556680482
OG0010514,XP_019330449.1,KAF1518293.1,0.02474660991059443
OG0006710,XP_009281218.1,KAF1535029.1,0.0247314245656841
OG0009091,XP_019325888.1,KAF1511240.1,0.024727789426538027
OG0010455,XP_019330307.1,KAF1535477.1,0.024711688499652582
OG0008774,XP_009288365.1,KAF1525831.1,0.024710738659705807
OG0006971,XP_009281990.1,KAF1498156.1,0.02471011418285818
OG0007659,XP_009284425.1,KAF1503672.1,0.024707943775004966
OG0009242,XP_019326421.1,KAF1554713.1,0.024706250416293783
OG0007434,XP_009283436.1,KAF1556959.1,0.024701873580255135
OG0007677,XP_009284492.1,KAF1536584.1,0.02468824464396493
OG0003769,XP_009270977.1,KAF1511205.1,0.024682129355705087
OG0006947,XP_009281933.1,KAF1554591.1,0.024667303400562505
OG0008454,XP_009287230.2,KAF1500689.1,0.024663609547045
OG0006550,XP_009280725.1,KAF1517770.1,0.024649120417945997
OG0008267,XP_009286528.1,KAF1544930.1,0.024648041350547732
OG0006600,XP_009280877.1,KAF1545361.1,0.024643074948638374
OG0007963,XP_009285393.1,KAF1513614.1,0.0246330493110352
OG0004904,XP_009275135.1,KAF1544732.1,0.024628781709836997
OG0006507,XP_009280615.2,KAF1531524.1,0.024620507560348084
OG0008970,XP_009289007.1,KAF1504703.1,0.024618367489259267
OG0007081,XP_009282275.1,KAF1507624.1,0.024610861395015768
OG0010485,XP_019330380.1,KAF1525837.1,0.024607843974854892
OG0005608,XP_009277540.1,KAF1534153.1,0.024591087758029435
OG0003889,XP_009271446.1,KAF1519749.1,0.024569740637285495
OG0008153,XP_009286040.2,KAF1557584.1,0.02456758765233688
OG0005214,XP_009276220.1,KAF1539569.1,0.024565784347303162
OG0008120,XP_009285910.1,KAF1523280.1,0.024565733823794976
OG0008344,XP_009286769.1,KAF1525551.1,0.024554867082812664
OG0005996,XP_009278922.2,KAF1549236.1,0.024546099836110485
OG0008448,XP_009287204.1,KAF1556935.1,0.024538417364153936
OG0005363,XP_009276680.2,KAF1538395.1,0.024527635589764837
OG0006850,XP_009281636.1,KAF1544182.1,0.02450985502846592
OG0005872,XP_009278336.1,KAF1510014.1,0.02449561140394004
OG0010027,XP_019329003.1,KAF1554690.1,0.024489408296784764
OG0006226,XP_009279689.2,KAF1541698.1,0.02446614157430976
OG0006912,XP_009281830.1,KAF1525824.1,0.024454860516736017
OG0007384,XP_009283278.1,KAF1508095.1,0.024453347956723756
OG0009182,XP_019326255.1,KAF1535440.1,0.024446890933460832
OG0006196,XP_009279593.1,KAF1531557.1,0.024439091306994867
OG0005961,XP_009278815.1,KAF1536708.1,0.02442637040845833
OG0006163,XP_009279444.1,KAF1526420.1,0.024425059561233548
OG0004805,XP_009274637.1,KAF1527334.1,0.02440447708751874
OG0005913,XP_009278489.1,KAF1555365.1,0.02440041377624181
OG0004733,XP_009274423.1,KAF1544643.1,0.02439337583569373
OG0006236,XP_009279736.1,KAF1541651.1,0.024390243902439025
OG0005705,XP_009277812.1,KAF1507502.1,0.024384321339891952
OG0005231,XP_009276267.1,KAF1509253.1,0.0243817266197793
OG0004288,XP_009272749.1,KAF1535009.1,0.024380874261214075
OG0007145,XP_009282537.1,KAF1508045.1,0.024379983295225345
OG0008848,XP_009288627.1,KAF1547628.1,0.024377923850132314
OG0009068,XP_019325799.1,KAF1498119.1,0.024373112596150076
OG0004481,XP_009273379.1,KAF1508910.1,0.024367310448004335
OG0005640,XP_009277637.2,KAF1497633.1,0.024353981828980374
OG0005457,XP_009276981.1,KAF1502729.1,0.024337104463713243
OG0004073,XP_009271965.1,KAF1547838.1,0.024335629358614032
OG0007173,XP_009282616.1,KAF1526568.1,0.024334359553125497
OG0007344,XP_009283142.1,KAF1526514.1,0.024334247743559613
OG0008762,XP_009288316.1,KAF1525627.1,0.024329504796035416
OG0007678,XP_009284493.1,KAF1536605.1,0.024322714676457077
OG0003777,XP_009271017.1,KAF1511199.1,0.024322377236880133
OG0003682,XP_009270566.1,KAF1499130.1,0.02431515177202406
OG0008031,XP_009285653.1,KAF1518580.1,0.02431468003824887
OG0009475,XP_019327226.1,KAF1509148.1,0.024313336395377857
OG0007001,XP_009282070.1,KAF1542695.1,0.024311149134930293
OG0009021,XP_009289164.2,KAF1546448.1,0.024286987010449887
OG0010231,XP_019329639.1,KAF1513496.1,0.024272798562383142
OG0008826,XP_009288533.1,KAF1497769.1,0.024252377937085342
OG0008185,XP_009286152.1,KAF1552237.1,0.024250816750745093
OG0006135,XP_009279332.2,KAF1504807.1,0.024234549707329786
OG0004837,XP_009274727.1,KAF1531468.1,0.02422979178168358
OG0006210,XP_009279636.1,KAF1544706.1,0.024225991097753922
OG0006070,XP_009279126.1,KAF1519469.1,0.024212484462660284
OG0010206,XP_019329582.1,KAF1533157.1,0.02420933287418326
OG0009314,XP_019326695.1,KAF1518158.1,0.02419989236055554
OG0008559,XP_009287761.2,KAF1500694.1,0.024198497549526767
OG0007844,XP_009285019.1,KAF1510963.1,0.024191317470194432
OG0008543,XP_009287697.1,KAF1559031.1,0.02418441068858639
OG0007974,XP_009285425.1,KAF1513524.1,0.024162619370779362
OG0010057,XP_019329076.1,KAF1549557.1,0.024154830339231718
OG0007759,XP_009284771.1,KAF1539718.1,0.024140166030929614
OG0007401,XP_009283330.1,KAF1555543.1,0.024130426776168758
OG0006111,XP_009279246.1,KAF1519344.1,0.024128497244057794
OG0003933,XP_009271558.1,KAF1518476.1,0.02412761446603463
OG0008339,XP_009286753.1,KAF1545287.1,0.02411915832763029
OG0004176,XP_009272419.1,KAF1518186.1,0.024115810337012152
OG0003677,XP_009270544.1,KAF1558999.1,0.02411247804482469
OG0010417,XP_019330166.1,KAF1556992.1,0.024109023847710517
OG0005155,XP_009276019.1,KAF1509095.1,0.024099440732157952
OG0007949,XP_009285354.1,KAF1554657.1,0.024097110444983767
OG0008253,XP_009286446.1,KAF1498168.1,0.024066462843057048
OG0006023,XP_009278993.1,KAF1547609.1,0.02405138698869027
OG0008815,XP_009288481.1,KAF1497737.1,0.024014605321403704
OG0007057,XP_009282216.1,KAF1528658.1,0.024013067661910886
OG0006659,XP_009281076.1,KAF1507286.1,0.02400967160938146
OG0006862,XP_009281669.1,KAF1502640.1,0.024001881815141332
OG0005160,XP_009276030.1,KAF1508902.1,0.023981267255344874
OG0006675,XP_009281106.1,KAF1507405.1,0.023973777147699285
OG0008377,XP_009286921.1,KAF1502482.1,0.023973021558046745
OG0004798,XP_009274609.1,KAF1542006.1,0.02397243408503734
OG0005480,XP_009277055.1,KAF1536603.1,0.02396178738598338
OG0006267,XP_009279846.1,KAF1541613.1,0.02395863795891394
OG0009815,XP_019328375.1,KAF1507640.1,0.023951670479094685
OG0008525,XP_009287601.1,KAF1547425.1,0.02394057380441651
OG0007127,XP_009282478.1,KAF1553444.1,0.023915995938551003
OG0008494,XP_009287418.2,KAF1542383.1,0.02391503270035034
OG0007553,XP_009284037.1,KAF1555004.1,0.02391271049135538
OG0006198,XP_009279598.1,KAF1531547.1,0.023907230126465166
OG0007271,XP_009282911.1,KAF1559073.1,0.023865089566744054
OG0007515,XP_009283847.2,KAF1518804.1,0.023850962104071647
OG0009166,XP_019326196.1,KAF1507669.1,0.023848830614742023
OG0007048,XP_009282198.1,KAF1521890.1,0.023842833842133423
OG0005867,XP_009278307.1,KAF1542185.1,0.02384053508895427
OG0005724,XP_009277859.2,KAF1508164.1,0.02381616782515431
OG0004192,XP_009272469.2,KAF1535495.1,0.023815173380997267
OG0005742,XP_009277903.1,KAF1538438.1,0.023807909255834984
OG0007528,XP_009283969.1,KAF1554980.1,0.02380250901160792
OG0008759,XP_009288310.1,KAF1525827.1,0.023791202776940964
OG0006591,XP_009280840.1,KAF1545371.1,0.0237887678590954
OG0005679,XP_009277741.1,KAF1507232.1,0.023761383506083596
OG0010282,XP_019329778.1,KAF1553230.1,0.02376082962838808
OG0006275,XP_009279865.1,KAF1524002.1,0.023757978230357902
OG0007326,XP_009283094.1,KAF1549609.1,0.023728261370059074
OG0004963,XP_009275327.1,KAF1536066.1,0.02372529331612758
OG0008579,XP_009287811.1,KAF1498190.1,0.023723418451232596
OG0003856,XP_009271302.1,KAF1511851.1,0.023721506455232463
OG0005783,XP_009278028.1,KAF1557944.1,0.023717827241556355
OG0006924,XP_009281852.1,KAF1502577.1,0.023713040539248036
OG0008773,XP_009288362.1,KAF1525673.1,0.023701417182268432
OG0004106,XP_009272099.1,KAF1543331.1,0.023692418494169823
OG0004203,XP_009272495.1,KAF1535414.1,0.02366101144345449
OG0009820,XP_019328383.1,KAF1533154.1,0.023652765186322082
OG0009750,XP_019328169.1,KAF1541644.1,0.02364923475793616
OG0009597,XP_019327649.1,KAF1507268.1,0.023646457643032512
OG0007537,XP_009284003.1,KAF1554925.1,0.023632611167851984
OG0004443,XP_009273281.2,KAF1542483.1,0.02361805326991533
OG0008918,XP_009288816.1,KAF1508951.1,0.023614122628917315
OG0006095,XP_009279207.1,KAF1547617.1,0.023610337468077426
OG0009310,XP_019326686.1,KAF1518129.1,0.023594286208968734
OG0005406,XP_009276822.1,KAF1544931.1,0.023589967238296195
OG0007255,XP_009282875.1,KAF1529683.1,0.02357966896135826
OG0008953,XP_009288952.1,KAF1540469.1,0.023577597321871913
OG0008825,XP_009288531.1,KAF1497700.1,0.0235585783968901
OG0005488,XP_009277077.1,KAF1498845.1,0.02354903778594484
OG0005761,XP_009277966.1,KAF1553298.1,0.023544053475247337
OG0009376,XP_019326950.1,KAF1553299.1,0.023539086919983323
OG0005704,XP_009277809.1,KAF1507632.1,0.02353711519589455
OG0009203,XP_019326314.1,KAF1545934.1,0.023529791689961724
OG0008449,XP_009287210.1,KAF1557028.1,0.023525135404253477
OG0008048,XP_009285680.1,KAF1518117.1,0.023489059651690347
OG0007208,XP_009282722.1,KAF1554613.1,0.023483660907971278
OG0004080,XP_009271995.1,KAF1510957.1,0.0234780359971825
OG0005902,XP_009278457.1,KAF1507211.1,0.02347698904545873
OG0005395,XP_009276778.1,KAF1509733.1,0.02345386418410821
OG0007464,XP_009283585.1,KAF1518577.1,0.023441163542645416
OG0007161,XP_009282575.1,KAF1526513.1,0.023439048859751208
OG0009558,XP_019327524.1,KAF1525666.1,0.023437570861570882
OG0004391,XP_009273056.1,KAF1554500.1,0.02342541193952276
OG0004300,XP_009272773.1,KAF1534993.1,0.02340720694389495
OG0009347,XP_019326800.1,KAF1549596.1,0.02340093866633937
OG0009918,XP_019328652.1,KAF1546442.1,0.023395655784248716
OG0006216,XP_009279649.1,KAF1544948.1,0.023368356475676522
OG0009735,XP_019328103.1,KAF1536489.1,0.023358762990968906
OG0006035,XP_009279029.1,KAF1547588.1,0.02334228145947975
OG0004507,XP_009273536.2,KAF1521507.1,0.023324831320412003
OG0006682,XP_009281129.1,KAF1502298.1,0.023319273696824402
OG0004250,XP_009272628.1,KAF1521929.1,0.023311469712760113
OG0008653,XP_009288047.1,KAF1535442.1,0.02330623972220383
OG0007983,XP_009285454.2,KAF1513515.1,0.02329829947869614
OG0008280,XP_009286582.1,KAF1549560.1,0.02329796426490711
OG0009034,XP_009289200.1,KAF1525476.1,0.02329248980309685
OG0006354,XP_009280082.1,KAF1541533.1,0.023292121123960476
OG0010049,XP_019329058.1,KAF1559236.1,0.023286410236350908
OG0007836,XP_009285001.1,KAF1517749.1,0.02328596899083161
OG0009818,XP_019328380.1,KAF1507739.1,0.023281798069995006
OG0007991,XP_009285478.1,KAF1519103.1,0.023261342950689226
OG0003765,XP_009270965.2,KAF1518732.1,0.023260522880701556
OG0007804,XP_009284914.2,KAF1549595.1,0.023253130279978815
OG0005022,XP_009275579.1,KAF1504700.1,0.02324934437834615
OG0007346,XP_009283169.1,KAF1544761.1,0.02321882044470704
OG0003970,XP_009271663.1,KAF1529703.1,0.023209503462123707
OG0005284,XP_009276440.1,KAF1539684.1,0.023198236028555537
OG0005620,XP_009277579.1,KAF1534169.1,0.023178348354596284
OG0009391,XP_019326995.1,KAF1503653.1,0.023177237584626746
OG0003779,XP_009271033.1,KAF1511204.1,0.02316475423842778
OG0009686,XP_019327908.1,KAF1502563.1,0.023164554014412458
OG0008556,XP_009287729.1,KAF1516946.1,0.023163412168228953
OG0010368,XP_019329994.1,KAF1525640.1,0.02316054541249098
OG0005666,XP_009277705.1,KAF1507255.1,0.02315853006112561
OG0009345,XP_019326792.1,KAF1549601.1,0.023151874568650036
OG0009527,XP_019327447.1,KAF1559080.1,0.023145684150463978
OG0008508,XP_009287467.1,KAF1556828.1,0.023137121039699417
OG0006681,XP_009281126.2,KAF1504857.1,0.023125141555704654
OG0005712,XP_009277828.1,KAF1527615.1,0.02310836072838208
OG0008573,XP_009287797.1,KAF1498165.1,0.023106141551239526
OG0008745,XP_009288276.1,KAF1525437.1,0.023105799663550093
OG0007871,XP_009285109.2,KAF1501941.1,0.023097302664512997
OG0007570,XP_009284084.1,KAF1556226.1,0.023094326342605855
OG0005786,XP_009278051.1,KAF1523541.1,0.023088696992347297
OG0006126,XP_009279291.1,KAF1521976.1,0.023085671995156976
OG0010123,XP_019329320.1,KAF1555035.1,0.02308261294829119
OG0003993,XP_009271730.1,KAF1531192.1,0.023073059256500137
OG0008308,XP_009286661.1,KAF1525828.1,0.02306995415933822
OG0009019,XP_009289159.1,KAF1502619.1,0.023069843162785934
OG0006096,XP_009279208.2,KAF1547622.1,0.023055599724994904
OG0006252,XP_009279810.1,KAF1556989.1,0.023036098062962595
OG0008571,XP_009287791.1,KAF1500762.1,0.02303379902365432
OG0009651,XP_019327796.1,KAF1542165.1,0.023031736041097775
OG0005436,XP_009276922.1,KAF1508732.1,0.023031666009781914
OG0004018,XP_009271807.1,KAF1499107.1,0.023031451037377797
OG0010332,XP_019329894.1,KAF1498147.1,0.023001175599587132
OG0004386,XP_009273045.1,KAF1518997.1,0.02299808880279557
OG0008560,XP_009287762.1,KAF1500782.1,0.022997019748881218
OG0005468,XP_009277023.1,KAF1518254.1,0.02299528947532634
OG0009136,XP_019326075.1,KAF1554168.1,0.022990944330940868
OG0008207,XP_009286256.1,KAF1540261.1,0.022987860649991188
OG0009386,XP_019326972.1,KAF1503637.1,0.022987551560374773
OG0008002,XP_009285548.1,KAF1518495.1,0.022985624070331414
OG0009674,XP_019327869.1,KAF1502746.1,0.02298285567380132
OG0007703,XP_009284570.1,KAF1529583.1,0.02296837527076966
OG0005765,XP_009277973.1,KAF1559157.1,0.022967160355582775
OG0006576,XP_009280807.1,KAF1545386.1,0.022965323400845533
OG0008441,XP_009287188.1,KAF1527868.1,0.022962999127665577
OG0009143,XP_019326097.1,KAF1499088.1,0.0229585358750401
OG0007812,XP_009284932.1,KAF1549554.1,0.022939555006056378
OG0003784,XP_009271044.2,KAF1511177.1,0.022930311553650044
OG0007282,XP_009282940.1,KAF1559352.1,0.02292261956262502
OG0007237,XP_009282803.1,KAF1519896.1,0.022913842749648066
OG0003966,XP_009271651.1,KAF1519471.1,0.022910698418580126
OG0009494,XP_019327302.1,KAF1511405.1,0.022898663687034342
OG0003830,XP_009271198.1,KAF1511167.1,0.022891469567461898
OG0005629,XP_009277618.1,KAF1554849.1,0.022890278813222788
OG0009058,XP_009289275.1,KAF1558991.1,0.022888797670990262
OG0006277,XP_009279872.1,KAF1524015.1,0.022879266746185612
OG0010398,XP_019330087.1,KAF1527762.1,0.022860610575387366
OG0006533,XP_009280667.1,KAF1517761.1,0.022855475099083186
OG0005412,XP_009276837.1,KAF1559199.1,0.02284598213389123
OG0004127,XP_009272213.1,KAF1507505.1,0.022844251166475156
OG0008365,XP_009286859.1,KAF1502462.1,0.022841713555996963
OG0009865,XP_019328519.1,KAF1556156.1,0.022831043493687548
OG0008304,XP_009286652.1,KAF1525674.1,0.022814984065694762
OG0003866,XP_009271330.1,KAF1547207.1,0.022806589423499023
OG0009692,XP_019327957.1,KAF1536721.1,0.022805675046838045
OG0009665,XP_019327830.1,KAF1510004.1,0.02279782058555431
OG0010133,XP_019329342.1,KAF1555066.1,0.022791566517421136
OG0006526,XP_009280655.1,KAF1519311.1,0.022786498378339685
OG0010310,XP_019329836.1,KAF1537815.1,0.022767549644803167
OG0003872,XP_009271349.1,KAF1504639.1,0.022763597941839596
OG0009506,XP_019327331.1,KAF1523226.1,0.022753953242688765
OG0005645,XP_009277656.1,KAF1507283.1,0.02274236298588283
OG0005233,XP_009276276.1,KAF1509206.1,0.022736814313072014
OG0010426,XP_019330208.1,KAF1499180.1,0.022728640286443454
OG0006940,XP_009281906.1,KAF1549144.1,0.022721748736500496
OG0008550,XP_009287717.2,KAF1504891.1,0.0227131852771322
OG0010259,XP_019329717.1,KAF1518502.1,0.022700328606683497
OG0009551,XP_019327502.1,KAF1542043.1,0.022687094103627257
OG0007251,XP_009282863.1,KAF1507659.1,0.022681967623542822
OG0005949,XP_009278728.2,KAF1558412.1,0.02267830313495697
OG0007270,XP_009282910.1,KAF1559209.1,0.02267063618685642
OG0005487,XP_009277072.1,KAF1500340.1,0.022668790675443112
OG0009171,XP_019326212.1,KAF1507725.1,0.022666987125865862
OG0007032,XP_009282150.1,KAF1521927.1,0.022656764388328327
OG0006871,XP_009281697.2,KAF1549418.1,0.022651355443214238
OG0008032,XP_009285654.2,KAF1518394.1,0.02264387514623388
OG0009920,XP_019328656.1,KAF1546457.1,0.022639553763620816
OG0009938,XP_019328709.1,KAF1529433.1,0.022636976054965143
OG0006723,XP_009281248.2,KAF1535002.1,0.02263368005650775
OG0006801,XP_009281491.1,KAF1518353.1,0.02262629433214572
OG0007028,XP_009282134.2,KAF1521865.1,0.02261548681554379
OG0009950,XP_019328744.1,KAF1525784.1,0.022610464712981924
OG0008172,XP_009286117.1,KAF1544896.1,0.022592491226789004
OG0007560,XP_009284049.1,KAF1555065.1,0.02258749101684435
OG0008282,XP_009286586.1,KAF1549590.1,0.02258336139604366
OG0006685,XP_009281143.1,KAF1504894.1,0.02258019432241987
OG0006056,XP_009279078.1,KAF1519348.1,0.02257897197929943
OG0003868,XP_009271333.1,KAF1517452.1,0.02257248026475773
OG0008229,XP_009286372.1,KAF1540196.1,0.0225639128118799
OG0009354,XP_019326824.1,KAF1527335.1,0.02255510370970577
OG0008422,XP_009287134.1,KAF1527696.1,0.022549272062517427
OG0006394,XP_009280224.1,KAF1559302.1,0.02254730494452156
OG0004530,XP_009273631.1,KAF1529593.1,0.022544925129875798
OG0006244,XP_009279768.1,KAF1541645.1,0.022539412718481245
OG0004829,XP_009274697.1,KAF1540759.1,0.022538723284430275
OG0010484,XP_019330379.1,KAF1525626.1,0.02253255591104801
OG0005831,XP_009278203.1,KAF1503298.1,0.022527398548754587
OG0004318,XP_009272838.1,KAF1535036.1,0.02249746509273513
OG0006054,XP_009279076.1,KAF1519360.1,0.022495998699415376
OG0006639,XP_009281011.2,KAF1546436.1,0.02249475497388402
OG0006741,XP_009281302.1,KAF1534964.1,0.022492924680362042
OG0009747,XP_019328151.1,KAF1518766.1,0.022490454676695446
OG0008263,XP_009286508.1,KAF1509420.1,0.022481512257079263
OG0005707,XP_009277815.1,KAF1508039.1,0.022462683647620055
OG0008824,XP_009288526.1,KAF1497753.1,0.02245858892731896
OG0010233,XP_019329642.1,KAF1513599.1,0.022441167022237158
OG0007818,XP_009284947.1,KAF1517803.1,0.02243560301903356
OG0005612,XP_009277555.1,KAF1547719.1,0.022430181864915116
OG0010051,XP_019329065.1,KAF1549608.1,0.02242958198737752
OG0007253,XP_009282866.1,KAF1529758.1,0.022415666244990813
OG0004622,XP_009274025.1,KAF1538336.1,0.022412466025932085
OG0006773,XP_009281389.1,KAF1535024.1,0.02240366537120537
OG0005334,XP_009276585.1,KAF1523139.1,0.022403222865958278
OG0006771,XP_009281382.1,KAF1534965.1,0.02239122928446184
OG0006453,XP_009280447.1,KAF1558455.1,0.022385722473608653
OG0004088,XP_009272033.1,KAF1499090.1,0.02237392216067432
OG0004534,XP_009273639.1,KAF1529666.1,0.022357031360774778
OG0008978,XP_009289048.1,KAF1545374.1,0.02234411284455156
OG0005080,XP_009275760.1,KAF1537829.1,0.02234352612330116
OG0009135,XP_019326074.1,KAF1554260.1,0.02232866490346275
OG0008614,XP_009287893.1,KAF1535479.1,0.0223255962207436
OG0009025,XP_009289174.1,KAF1498203.1,0.02232500204458425
OG0007887,XP_009285183.2,KAF1527773.1,0.022321855588473622
OG0009810,XP_019328350.1,KAF1542130.1,0.022307870833139436
OG0005915,XP_009278491.1,KAF1502505.1,0.02229953993250597
OG0008066,XP_009285739.1,KAF1518277.1,0.022293142614942356
OG0007833,XP_009284995.1,KAF1517796.1,0.02227758479308394
OG0009328,XP_019326744.1,KAF1527809.1,0.0222702867936314
OG0009451,XP_019327176.1,KAF1509118.1,0.022266205299209793
OG0006889,XP_009281767.1,KAF1553250.1,0.022263942968283445
OG0007180,XP_009282649.1,KAF1554472.1,0.02224660619761333
OG0004428,XP_009273216.1,KAF1498158.1,0.02224254251455284
OG0006420,XP_009280313.1,KAF1502506.1,0.022229625442062705
OG0006967,XP_009281983.1,KAF1498140.1,0.022227831046500862
OG0009693,XP_019327961.1,KAF1549152.1,0.02222603703480594
OG0004690,XP_009274254.1,KAF1508656.1,0.022222863632684265
OG0008708,XP_009288183.1,KAF1519289.1,0.02221891897262825
OG0010374,XP_019330015.1,KAF1502553.1,0.022218521685836205
OG0008077,XP_009285762.1,KAF1518167.1,0.02221395519607883
OG0009180,XP_019326244.1,KAF1507600.1,0.022209425102622277
OG0006623,XP_009280958.1,KAF1552528.1,0.022201769070545014
OG0009858,XP_019328469.1,KAF1506251.1,0.02219622072329804
OG0008868,XP_009288706.1,KAF1501984.1,0.022185011515604227
OG0004665,XP_009274163.1,KAF1518538.1,0.022177398915471498
OG0010381,XP_019330037.1,KAF1500658.1,0.022161396729360835
OG0003884,XP_009271422.1,KAF1519733.1,0.02215745571118477
